Frame	Phase
5794	6
5795	6
5796	6
5797	6
5798	6
5799	6
5800	6
5801	6
5802	6
5803	6
5804	6
5805	6
5806	6
5807	6
5808	6
5809	6
5810	6
5811	6
5812	6
5813	6
5814	6
5815	6
5816	6
5817	6
5818	6
5819	6
5820	6
5821	6
5822	6
5823	6
5824	6
5825	6
5826	6
5827	6
5828	6
5829	6
5830	6
5831	6
5832	6
5833	6
5834	6
5835	6
5836	6
5837	6
5838	6
5839	6
5840	6
5841	6
5842	6
5843	6
5844	6
5845	6
5846	6
5847	6
5848	6
5849	6
5850	6
5851	6
5852	6
5853	6
5854	6
5855	6
5856	6
5857	6
5858	6
5859	6
5860	6
5861	6
5862	6
5863	6
5864	6
5865	6
5866	6
5867	6
5868	6
5869	6
5870	6
5871	6
5872	6
5873	6
5874	6
5875	6
5876	6
5877	6
5878	6
5879	6
5880	6
5881	6
5882	6
5883	6
5884	6
5885	6
5886	6
5887	6
5888	6
5889	6
5890	6
5891	6
5892	6
5893	6
5894	6
5895	6
5896	6
5897	6
5898	6
5899	6
5900	6
5901	6
5902	6
5903	6
5904	6
5905	6
5906	6
5907	6
5908	6
5909	6
5910	6
5911	6
5912	6
5913	6
5914	6
5915	6
5916	6
5917	6
5918	6
5919	6
5920	6
5921	6
5922	6
5923	6
5924	6
5925	6
5926	6
5927	6
5928	6
5929	6
5930	6
5931	6
5932	6
5933	1
5934	1
5935	1
5936	1
5937	1
5938	1
5939	1
5940	1
5941	1
5942	1
5943	1
5944	1
5945	1
5946	1
5947	1
5948	1
5949	1
5950	1
5951	1
5952	1
5953	1
5954	4
5955	1
5956	1
5957	4
5958	1
5959	4
5960	1
5961	1
5962	1
5963	1
5964	6
5965	4
5966	6
5967	6
5968	6
5969	6
5970	6
5971	6
5972	6
5973	6
5974	6
5975	6
5976	6
5977	6
5978	6
5979	6
5980	6
5981	6
5982	6
5983	6
5984	6
5985	6
5986	6
5987	6
5988	6
5989	6
5990	6
5991	6
5992	6
